speaker,gender,school,speechStyle,segment,previous_segment,following_segment,word,segment_duration,word_duration,start_point_segment,end_point_segment,start_point_word,end_point_word,extraction_param,intensity_mean,pitch_mean,f1,f2
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.08,0.47,4.09,4.17,3.77,4.24,1,70.29365508,126.1854323,481.5128491,1888.126245
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.08,0.47,4.09,4.17,3.77,4.24,2,70.29365508,126.1854323,496.9435831,1801.315967
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.08,0.47,4.09,4.17,3.77,4.24,3,70.29365508,126.1854323,428.1629012,1694.692034
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.08,0.47,4.09,4.17,3.77,4.24,4,70.29365508,126.1854323,391.6823148,1357.557812
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.08,0.47,4.09,4.17,3.77,4.24,5,70.29365508,126.1854323,376.6653299,1115.31615
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.04,0.11,4.24,4.28,4.24,4.35,1,72.46758972,126.0441856,326.5556286,1456.149801
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.04,0.11,4.24,4.28,4.24,4.35,2,72.46758972,126.0441856,360.7774246,1815.711806
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.04,0.11,4.24,4.28,4.24,4.35,3,72.46758972,126.0441856,208.9842626,828.5971371
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.04,0.11,4.24,4.28,4.24,4.35,4,72.46758972,126.0441856,435.8938031,638.3714219
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.04,0.11,4.24,4.28,4.24,4.35,5,72.46758972,126.0441856,455.3064901,2233.369187
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.12,0.77,4.38,4.5,4.35,5.12,1,65.74682551,122.1449139,449.550778,1705.522654
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.12,0.77,4.38,4.5,4.35,5.12,2,65.74682551,122.1449139,400.9764241,1761.40337
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.12,0.77,4.38,4.5,4.35,5.12,3,65.74682551,122.1449139,1311.059131,2533.808663
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.12,0.77,4.38,4.5,4.35,5.12,4,65.74682551,122.1449139,458.0359755,2248.587147
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.12,0.77,4.38,4.5,4.35,5.12,5,65.74682551,122.1449139,870.506906,2635.205896
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.21,0.77,4.5,4.71,4.35,5.12,1,74.08880673,129.282079,1318.389868,2655.653359
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.21,0.77,4.5,4.71,4.35,5.12,2,74.08880673,129.282079,593.5169916,1508.72403
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.21,0.77,4.5,4.71,4.35,5.12,3,74.08880673,129.282079,736.3547578,1547.449088
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.21,0.77,4.5,4.71,4.35,5.12,4,74.08880673,129.282079,727.3238784,1290.856623
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.21,0.77,4.5,4.71,4.35,5.12,5,74.08880673,129.282079,584.1054494,1535.55304
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.15,0.77,4.71,4.86,4.35,5.12,1,68.57878265,104.0319648,396.9031802,1668.60547
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.15,0.77,4.71,4.86,4.35,5.12,2,68.57878265,104.0319648,296.7061215,1386.612547
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.15,0.77,4.71,4.86,4.35,5.12,3,68.57878265,104.0319648,200.0852571,851.3188705
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.15,0.77,4.71,4.86,4.35,5.12,4,68.57878265,104.0319648,416.9706031,1204.06599
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,@,D@,0.15,0.77,4.71,4.86,4.35,5.12,5,68.57878265,104.0319648,415.4461643,1670.952634
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,<p:>,D@,0.26,0.77,4.86,5.12,4.35,5.12,1,56.17292604,88.4870247,554.9705425,1765.198438
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,<p:>,D@,0.26,0.77,4.86,5.12,4.35,5.12,2,56.17292604,88.4870247,660.7064284,1725.551535
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,<p:>,D@,0.26,0.77,4.86,5.12,4.35,5.12,3,56.17292604,88.4870247,349.5183053,1781.486406
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,<p:>,D@,0.26,0.77,4.86,5.12,4.35,5.12,4,56.17292604,88.4870247,111.2437167,1230.757345
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,<p:>,D@,0.26,0.77,4.86,5.12,4.35,5.12,5,56.17292604,88.4870247,517.8266554,1677.731177
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.03,0.1,5.48,5.51,5.45,5.55,1,54.96287312,0,560.9485915,1773.368472
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.03,0.1,5.48,5.51,5.45,5.55,2,54.96287312,0,713.8964375,1815.366803
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.03,0.1,5.48,5.51,5.45,5.55,3,54.96287312,0,628.3160227,1664.631794
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.03,0.1,5.48,5.51,5.45,5.55,4,54.96287312,0,483.2983127,1599.249003
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.03,0.1,5.48,5.51,5.45,5.55,5,54.96287312,0,461.2789594,1626.936588
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.37,0.52,0.07,0.44,0.04,0.56,1,56.46244331,127.3408571,426.0673326,1447.648698
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.37,0.52,0.07,0.44,0.04,0.56,2,56.46244331,127.3408571,1366.001656,2312.459215
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.37,0.52,0.07,0.44,0.04,0.56,3,56.46244331,127.3408571,647.0069974,1797.673174
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.37,0.52,0.07,0.44,0.04,0.56,4,56.46244331,127.3408571,636.6871217,1691.551246
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.37,0.52,0.07,0.44,0.04,0.56,5,56.46244331,127.3408571,279.9859666,1540.424105
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.12,0.52,0.44,0.56,0.04,0.56,1,67.76938562,0,661.5917733,1775.601285
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.12,0.52,0.44,0.56,0.04,0.56,2,67.76938562,0,458.6154794,1602.54554
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.12,0.52,0.44,0.56,0.04,0.56,3,67.76938562,0,367.7864618,1331.662028
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.12,0.52,0.44,0.56,0.04,0.56,4,67.76938562,0,439.2942102,1500.120191
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.12,0.52,0.44,0.56,0.04,0.56,5,67.76938562,0,474.7363746,1447.162419
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.27,0.42,0.65,0.92,0.56,0.98,1,76.21085523,167.1990989,509.2827191,1093.402494
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.27,0.42,0.65,0.92,0.56,0.98,2,76.21085523,167.1990989,698.3659679,1258.735575
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.27,0.42,0.65,0.92,0.56,0.98,3,76.21085523,167.1990989,615.6433877,1665.721296
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.27,0.42,0.65,0.92,0.56,0.98,4,76.21085523,167.1990989,554.1257183,1350.774944
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.27,0.42,0.65,0.92,0.56,0.98,5,76.21085523,167.1990989,403.7594546,1329.836322
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.13,0.25,1.1,1.23,0.98,1.23,1,79.02407402,151.8242298,462.8138684,1466.586046
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.13,0.25,1.1,1.23,0.98,1.23,2,79.02407402,151.8242298,437.6026551,1574.789356
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.13,0.25,1.1,1.23,0.98,1.23,3,79.02407402,151.8242298,428.4553756,1681.773135
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.13,0.25,1.1,1.23,0.98,1.23,4,79.02407402,151.8242298,402.5010871,1822.92067
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.13,0.25,1.1,1.23,0.98,1.23,5,79.02407402,151.8242298,378.2709207,1868.179689
4142,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,n,d{On,0.18,0.32,1.32,1.5,1.23,1.55,1,74.56115002,146.1953446,403.9565044,1986.767772
4142,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,n,d{On,0.18,0.32,1.32,1.5,1.23,1.55,2,74.56115002,146.1953446,484.1426331,1302.710458
4142,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,n,d{On,0.18,0.32,1.32,1.5,1.23,1.55,3,74.56115002,146.1953446,465.8591989,1123.531021
4142,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,n,d{On,0.18,0.32,1.32,1.5,1.23,1.55,4,74.56115002,146.1953446,514.2847907,1568.946665
4142,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,n,d{On,0.18,0.32,1.32,1.5,1.23,1.55,5,74.56115002,146.1953446,487.3408817,1604.476265
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.61,0.68,1.62,2.23,1.55,2.23,1,77.22011798,134.8633594,435.9858786,1127.49706
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.61,0.68,1.62,2.23,1.55,2.23,2,77.22011798,134.8633594,690.2335607,1481.494433
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.61,0.68,1.62,2.23,1.55,2.23,3,77.22011798,134.8633594,630.9448632,1340.517607
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.61,0.68,1.62,2.23,1.55,2.23,4,77.22011798,134.8633594,524.2595354,1574.047405
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.61,0.68,1.62,2.23,1.55,2.23,5,77.22011798,134.8633594,515.4424526,1308.066896
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.59,0.67,2.23,2.82,2.23,2.9,1,72.8062867,118.7537483,445.5408298,1301.13952
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.59,0.67,2.23,2.82,2.23,2.9,2,72.8062867,118.7537483,349.6217461,1296.200562
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.59,0.67,2.23,2.82,2.23,2.9,3,72.8062867,118.7537483,492.2842832,1014.069791
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.59,0.67,2.23,2.82,2.23,2.9,4,72.8062867,118.7537483,482.2658061,1745.742924
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.59,0.67,2.23,2.82,2.23,2.9,5,72.8062867,118.7537483,489.2034928,1297.848571
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,D,@}v@,0.04,0.67,2.86,2.9,2.23,2.9,1,57.63299074,95.51724,492.9661639,1360.489595
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,D,@}v@,0.04,0.67,2.86,2.9,2.23,2.9,2,57.63299074,95.51724,351.8301907,1476.575485
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,D,@}v@,0.04,0.67,2.86,2.9,2.23,2.9,3,57.63299074,95.51724,279.865877,1344.688449
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,D,@}v@,0.04,0.67,2.86,2.9,2.23,2.9,4,57.63299074,95.51724,500.2597078,1541.446309
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,D,@}v@,0.04,0.67,2.86,2.9,2.23,2.9,5,57.63299074,95.51724,747.7281528,1812.768849
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,D,r,D@,0.23,0.26,2.93,3.16,2.9,3.16,1,74.9129928,142.7416905,389.3566914,1841.545946
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,D,r,D@,0.23,0.26,2.93,3.16,2.9,3.16,2,74.9129928,142.7416905,391.436616,830.7216001
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,D,r,D@,0.23,0.26,2.93,3.16,2.9,3.16,3,74.9129928,142.7416905,380.5594396,1250.965426
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,D,r,D@,0.23,0.26,2.93,3.16,2.9,3.16,4,74.9129928,142.7416905,385.6058214,1160.693845
4142,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,D,r,D@,0.23,0.26,2.93,3.16,2.9,3.16,5,74.9129928,142.7416905,324.3691415,1296.039791
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.03,0.47,3.19,3.22,3.16,3.63,1,65.7735359,260.4575679,364.820406,1928.052171
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.03,0.47,3.19,3.22,3.16,3.63,2,65.7735359,260.4575679,393.8454694,1157.60461
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.03,0.47,3.19,3.22,3.16,3.63,3,65.7735359,260.4575679,486.1014808,1221.8929
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.03,0.47,3.19,3.22,3.16,3.63,4,65.7735359,260.4575679,469.5583016,2196.539503
4142,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.03,0.47,3.19,3.22,3.16,3.63,5,65.7735359,260.4575679,380.2612476,2116.808988
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.16,0.47,3.47,3.63,3.16,3.63,1,76.12999051,162.1246064,423.0014127,1362.787058
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.16,0.47,3.47,3.63,3.16,3.63,2,76.12999051,162.1246064,417.0221641,1704.532889
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.16,0.47,3.47,3.63,3.16,3.63,3,76.12999051,162.1246064,357.490061,2039.421588
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.16,0.47,3.47,3.63,3.16,3.63,4,76.12999051,162.1246064,360.2910867,2001.84465
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.16,0.47,3.47,3.63,3.16,3.63,5,76.12999051,162.1246064,433.867333,2038.209469
4142,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.04,0.07,3.63,3.67,3.63,3.7,1,63.12799997,163.2371913,450.2020894,2025.739268
4142,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.04,0.07,3.63,3.67,3.63,3.7,2,63.12799997,163.2371913,399.9541205,1954.992997
4142,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.04,0.07,3.63,3.67,3.63,3.7,3,63.12799997,163.2371913,394.6527866,2004.677357
4142,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.04,0.07,3.63,3.67,3.63,3.7,4,63.12799997,163.2371913,384.8878463,1893.870798
4142,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.04,0.07,3.63,3.67,3.63,3.7,5,63.12799997,163.2371913,364.1932642,1861.546536
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,N,INkr\i:st,0.12,0.54,3.7,3.82,3.7,4.24,1,65.79866416,146.2905266,454.50789,1620.149848
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,N,INkr\i:st,0.12,0.54,3.7,3.82,3.7,4.24,2,65.79866416,146.2905266,417.033769,1605.439945
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,N,INkr\i:st,0.12,0.54,3.7,3.82,3.7,4.24,3,65.79866416,146.2905266,506.4669908,2006.153749
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,N,INkr\i:st,0.12,0.54,3.7,3.82,3.7,4.24,4,65.79866416,146.2905266,326.0274599,1645.114442
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,N,INkr\i:st,0.12,0.54,3.7,3.82,3.7,4.24,5,65.79866416,146.2905266,325.713533,1415.382635
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.09,0.54,4.07,4.16,3.7,4.24,1,74.59328618,162.6439575,369.829225,1925.265197
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.09,0.54,4.07,4.16,3.7,4.24,2,74.59328618,162.6439575,352.9159134,2030.476124
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.09,0.54,4.07,4.16,3.7,4.24,3,74.59328618,162.6439575,395.4589394,2016.667214
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.09,0.54,4.07,4.16,3.7,4.24,4,74.59328618,162.6439575,469.9789252,2102.265278
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.09,0.54,4.07,4.16,3.7,4.24,5,74.59328618,162.6439575,404.4820357,2236.771696
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.22,0.31,4.3,4.52,4.24,4.55,1,77.93557038,140.2716318,429.0204824,1658.716353
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.22,0.31,4.3,4.52,4.24,4.55,2,77.93557038,140.2716318,420.4028713,1529.671149
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.22,0.31,4.3,4.52,4.24,4.55,3,77.93557038,140.2716318,434.7559412,1636.349594
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.22,0.31,4.3,4.52,4.24,4.55,4,77.93557038,140.2716318,407.3251564,1916.53816
4142,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.22,0.31,4.3,4.52,4.24,4.55,5,77.93557038,140.2716318,339.2773194,2173.644461
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.06,0.17,4.55,4.61,4.55,4.72,1,73.46150857,135.5195522,413.1254279,1822.846767
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.06,0.17,4.55,4.61,4.55,4.72,2,73.46150857,135.5195522,413.4540943,1715.881304
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.06,0.17,4.55,4.61,4.55,4.72,3,73.46150857,135.5195522,433.1224608,1516.219421
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.06,0.17,4.55,4.61,4.55,4.72,4,73.46150857,135.5195522,432.091629,1587.574598
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.06,0.17,4.55,4.61,4.55,4.72,5,73.46150857,135.5195522,376.4715187,1478.496542
4142,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.14,0.38,4.78,4.92,4.72,5.1,1,80.43425686,153.2713428,375.7591132,1613.710373
4142,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.14,0.38,4.78,4.92,4.72,5.1,2,80.43425686,153.2713428,459.7500596,1671.894588
4142,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.14,0.38,4.78,4.92,4.72,5.1,3,80.43425686,153.2713428,458.7119126,1666.361954
4142,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.14,0.38,4.78,4.92,4.72,5.1,4,80.43425686,153.2713428,439.6460647,1701.972877
4142,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.14,0.38,4.78,4.92,4.72,5.1,5,80.43425686,153.2713428,445.258377,1805.318792
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.38,4.95,4.98,4.72,5.1,1,75.60830184,151.8302663,441.7332427,1641.705694
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.38,4.95,4.98,4.72,5.1,2,75.60830184,151.8302663,434.4234588,1415.227711
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.38,4.95,4.98,4.72,5.1,3,75.60830184,151.8302663,444.9411895,1587.724513
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.38,4.95,4.98,4.72,5.1,4,75.60830184,151.8302663,446.9859757,1641.926713
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.38,4.95,4.98,4.72,5.1,5,75.60830184,151.8302663,447.1687046,1365.667619
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,e:,D@,0.03,0.03,5.1,5.13,5.1,5.13,1,74.09000328,136.6784156,400.3085161,2049.765021
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,e:,D@,0.03,0.03,5.1,5.13,5.1,5.13,2,74.09000328,136.6784156,384.832635,2075.438887
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,e:,D@,0.03,0.03,5.1,5.13,5.1,5.13,3,74.09000328,136.6784156,373.0621763,2080.477381
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,e:,D@,0.03,0.03,5.1,5.13,5.1,5.13,4,74.09000328,136.6784156,367.8114356,2053.982628
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,e:,D@,0.03,0.03,5.1,5.13,5.1,5.13,5,74.09000328,136.6784156,360.4279138,2100.43615
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.09,0.54,5.13,5.22,5.13,5.67,1,74.93573429,136.8399217,365.9949685,2135.981559
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.09,0.54,5.13,5.22,5.13,5.67,2,74.93573429,136.8399217,383.1264504,2046.84296
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.09,0.54,5.13,5.22,5.13,5.67,3,74.93573429,136.8399217,414.3789162,1958.082345
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.09,0.54,5.13,5.22,5.13,5.67,4,74.93573429,136.8399217,435.3273821,1864.116438
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SQUARE,@,r,e:r\@dr\@}m,0.09,0.54,5.13,5.22,5.13,5.67,5,74.93573429,136.8399217,490.7986107,1780.789044
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.03,0.54,5.28,5.31,5.13,5.67,1,75.78403656,127.5020365,480.7951768,1685.540376
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.03,0.54,5.28,5.31,5.13,5.67,2,75.78403656,127.5020365,482.8450565,1689.889418
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.03,0.54,5.28,5.31,5.13,5.67,3,75.78403656,127.5020365,473.4481462,1690.007947
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.03,0.54,5.28,5.31,5.13,5.67,4,75.78403656,127.5020365,444.5660493,1692.310623
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,d,e:r\@dr\@}m,0.03,0.54,5.28,5.31,5.13,5.67,5,75.78403656,127.5020365,396.3199843,1704.595003
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,r,m,e:r\@dr\@}m,0.15,0.54,5.44,5.59,5.13,5.67,1,73.84821849,124.588435,550.6267461,1503.565737
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,r,m,e:r\@dr\@}m,0.15,0.54,5.44,5.59,5.13,5.67,2,73.84821849,124.588435,597.9491124,1534.371268
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,r,m,e:r\@dr\@}m,0.15,0.54,5.44,5.59,5.13,5.67,3,73.84821849,124.588435,603.9903633,1500.504189
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,r,m,e:r\@dr\@}m,0.15,0.54,5.44,5.59,5.13,5.67,4,73.84821849,124.588435,621.0673767,1608.857277
4142,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,r,m,e:r\@dr\@}m,0.15,0.54,5.44,5.59,5.13,5.67,5,73.84821849,124.588435,560.7986428,1654.91591
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,m,s,@,0.07,0.07,5.67,5.74,5.67,5.74,1,69.32665718,124.0570194,503.1825353,1415.205288
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,m,s,@,0.07,0.07,5.67,5.74,5.67,5.74,2,69.32665718,124.0570194,495.1169975,1584.210513
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,m,s,@,0.07,0.07,5.67,5.74,5.67,5.74,3,69.32665718,124.0570194,473.448961,1686.574099
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,m,s,@,0.07,0.07,5.67,5.74,5.67,5.74,4,69.32665718,124.0570194,502.0205152,1777.50234
4142,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,m,s,@,0.07,0.07,5.67,5.74,5.67,5.74,5,69.32665718,124.0570194,477.781211,1804.588965
